Row.names	x	y	pixel_x	pixel_y	label
2490x2140	20.916	17.992	2489.5	2139.50635294118	invasive cancer
2490x2897	20.918	11.969	2489.75	2897.16432352941	invasive cancer
2491x2642	20.925	14.001	2490.625	2641.55067647059	invasive cancer
2493x1632	20.947	22.024	2493.375	1632.30447058824	invasive cancer
2494x2263	20.949	17.012	2493.625	2262.78458823529	invasive cancer
2494x2393	20.954	15.979	2494.25	2392.72991176471	invasive cancer
2495x1014	20.962	26.937	2495.25	1014.27797058824	invasive cancer
2495x1756	20.961	21.038	2495.125	1756.33747058824	invasive cancer
2495x2016	20.958	18.976	2494.75	2015.72494117647	invasive cancer
2497x1388	20.973	23.963	2496.625	1388.38967647059	invasive cancer
2497x1886	20.974	20.007	2496.75	1886.03120588235	invasive cancer
2497x2768	20.976	12.995	2497	2768.09955882353	invasive cancer
2498x1263	20.98	24.956	2497.5	1263.47611764706	invasive cancer
2499x1141	20.99	25.932	2498.75	1140.70105882353	invasive cancer
2613x2769	21.907	12.988	2613.375	2768.98011764706	invasive cancer
2615x1891	21.923	19.971	2615.375	1890.55979411765	invasive cancer
2615x2142	21.92	17.973	2615	2141.89644117647	invasive cancer
2616x1390	21.925	23.947	2615.625	1390.40238235294	invasive cancer
2616x2393	21.93	15.977	2616.25	2392.9815	invasive cancer
2617x1263	21.936	24.96	2617	1262.97294117647	invasive cancer
2617x2015	21.938	18.983	2617.25	2014.84438235294	invasive cancer
2617x2644	21.933	13.979	2616.625	2644.31814705882	invasive cancer
2617x2900	21.939	11.948	2617.375	2899.806	invasive cancer
2618x2270	21.944	16.957	2618	2269.70326470588	invasive cancer
2620x1014	21.961	26.94	2620.125	1013.90058823529	invasive cancer
2622x1519	21.977	22.922	2622.125	1519.34135294118	invasive cancer
2622x1640	21.98	21.966	2622.5	1639.60052941176	invasive cancer
2622x2521	21.976	14.958	2622	2521.16570588235	invasive cancer
2623x1766	21.983	20.963	2622.875	1765.77202941176	invasive cancer
2626x1140	22.004	25.937	2625.5	1140.07208823529	invasive cancer
2764x1509	23.108	23.004	2763.5	1509.02623529412	invasive cancer
2764x2381	23.112	16.07	2764	2381.28264705882	invasive cancer
2764x2758	23.115	13.073	2764.375	2758.28761764706	invasive cancer
2765x2126	23.122	18.099	2765.25	2126.04638235294	invasive cancer
2765x2506	23.117	15.075	2764.625	2506.44779411765	invasive cancer
2766x1387	23.131	23.976	2766.375	1386.75435294118	invasive cancer
2766x1753	23.125	21.062	2765.625	1753.31841176471	invasive cancer
2766x2252	23.13	17.1	2766.25	2251.71470588235	invasive cancer
2766x2634	23.131	14.063	2766.375	2633.75144117647	invasive cancer
2768x1629	23.146	22.051	2768.25	1628.90802941176	invasive cancer
2768x2003	23.141	19.08	2767.625	2002.64235294118	invasive cancer
2769x1874	23.149	20.101	2768.625	1874.20655882353	invasive cancer
2770x2883	23.159	12.078	2769.875	2883.45276470588	invasive cancer
2771x1129	23.165	26.024	2770.625	1129.128	invasive cancer
2771x1261	23.169	24.979	2771.125	1260.58285294118	invasive cancer
2885x2127	24.08	18.09	2885	2127.17852941176	invasive cancer
2890x1135	24.12	25.978	2890	1134.91452941176	invasive cancer
2890x1514	24.118	22.961	2889.75	1514.43538235294	invasive cancer
2891x2258	24.129	17.049	2891.125	2258.13020588235	invasive cancer
2892x1632	24.133	22.027	2891.625	1631.92708823529	invasive cancer
2892x2636	24.135	14.044	2891.875	2636.14152941176	invasive cancer
2893x2383	24.145	16.06	2893.125	2382.54058823529	invasive cancer
2894x2007	24.148	19.048	2893.5	2006.66776470588	connective tissue
2894x2762	24.151	13.041	2893.875	2762.31302941176	invasive cancer
2896x2511	24.164	15.04	2895.5	2510.85058823529	invasive cancer
2897x1756	24.173	21.04	2896.625	1756.08588235294	connective tissue
2898x1257	24.182	25.004	2897.75	1257.438	invasive cancer
2898x1880	24.186	20.051	2898.25	1880.49626470588	connective tissue
2901x1386	24.205	23.983	2900.625	1385.87379411765	invasive cancer
2902x1007	24.213	26.995	2901.625	1006.98191176471	invasive cancer
3002x1882	25.02	20.039	3002.5	1882.00579411765	connective tissue
3003x2891	25.024	12.017	3003	2891.12620588235	invasive cancer
3005x1257	25.04	25.004	3005	1257.438	invasive cancer
3005x2764	25.037	13.027	3004.625	2764.07414705882	invasive cancer
3006x1383	25.047	24.003	3005.875	1383.35791176471	invasive cancer
3007x2386	25.056	16.029	3007	2386.44020588235	invasive cancer
3008x1133	25.06	25.991	3007.5	1133.27920588235	invasive cancer
3008x2640	25.068	14.01	3008.5	2640.41852941177	invasive cancer
3009x2007	25.074	19.044	3009.25	2007.17094117647	connective tissue
3012x1634	25.093	22.013	3011.625	1633.68820588235	connective tissue
3012x1761	25.097	21.003	3012.125	1760.74026470588	connective tissue
3014x2512	25.113	15.027	3014.125	2512.48591176471	invasive cancer
3015x2262	25.12	17.021	3015	2261.65244117647	invasive cancer
3016x1515	25.126	22.958	3015.75	1514.81276470588	invasive cancer
3016x2135	25.128	18.03	3016	2134.72617647059	invasive cancer
3122x2513	25.973	15.022	3121.625	2513.11488235294	invasive cancer
3127x2014	26.014	18.989	3126.75	2014.08961764706	connective tissue
3127x2894	26.018	11.992	3127.25	2894.27105882353	invasive cancer
3128x2138	26.024	18.003	3128	2138.12261764706	invasive cancer
3128x2640	26.024	14.017	3128	2639.53797058824	invasive cancer
3131x2263	26.05	17.012	3131.25	2262.78458823529	invasive cancer
3134x2766	26.072	13.013	3134	2765.83526470588	invasive cancer
3137x2391	26.099	15.996	3137.375	2390.59141176471	invasive cancer
358x1758	3.864	21.027	358	1757.72120588235	cancer in situ
358x2259	3.863	17.042	357.875	2259.01076470588	cancer in situ
359x2384	3.873	16.045	359.125	2384.4275	connective tissue
360x1510	3.876	22.996	359.5	1510.03258823529	cancer in situ
360x2010	3.876	19.022	359.5	2009.93841176471	cancer in situ
360x2136	3.878	18.022	359.75	2135.73252941176	cancer in situ
361x2513	3.886	15.023	360.75	2512.98908823529	invasive cancer
363x1389	3.904	23.956	363	1389.27023529412	connective tissue
364x2638	3.913	14.032	364.125	2637.65105882353	invasive cancer
366x1882	3.924	20.042	365.5	1881.62841176471	cancer in situ
369x1637	3.949	21.988	368.625	1636.83305882353	cancer in situ
485x1010	4.882	26.972	485.25	1009.87517647059	adipose tissue
488x2382	4.9	16.065	487.5	2381.91161764706	connective tissue
489x2637	4.912	14.038	489	2636.89629411765	invasive cancer
490x2132	4.92	18.051	490	2132.0845	cancer in situ
491x1634	4.927	22.009	490.875	1634.19138235294	cancer in situ
491x1758	4.93	21.022	491.25	1758.35017647059	cancer in situ
491x1884	4.928	20.025	491	1883.76691176471	cancer in situ
491x2510	4.928	15.043	491	2510.47320588235	invasive cancer
492x1392	4.939	23.936	492.375	1391.78611764706	cancer in situ
494x2260	4.95	17.036	493.75	2259.76552941176	cancer in situ
496x1261	4.968	24.978	496	1260.70864705882	undetermined
497x884	4.973	27.976	496.625	883.577882352941	adipose tissue
499x1513	4.988	22.971	498.5	1513.17744117647	cancer in situ
499x2006	4.991	19.05	498.875	2006.41617647059	cancer in situ
605x1757	5.842	21.029	605.25	1757.46961764706	connective tissue
606x2509	5.847	15.053	605.875	2509.21526470588	invasive cancer
607x1263	5.856	24.96	607	1262.97294117647	adipose tissue
607x1880	5.853	20.052	606.625	1880.37047058824	connective tissue
607x2260	5.856	17.033	607	2260.14291176471	cancer in situ
608x2134	5.86	18.033	607.5	2134.34879411765	cancer in situ
608x2628	5.865	14.107	608.125	2628.2165	invasive cancer
609x1512	5.873	22.981	609.125	1511.9195	cancer in situ
609x2002	5.87	19.083	608.75	2002.26497058824	connective tissue
610x1635	5.884	22.005	610.5	1634.69455882353	cancer in situ
610x886	5.878	27.954	609.75	886.345352941176	adipose tissue
612x1390	5.892	23.947	611.5	1390.40238235294	cancer in situ
612x2386	5.899	16.031	612.375	2386.18861764706	connective tissue
733x1997	6.863	19.127	732.875	1996.73002941176	connective tissue
737x2253	6.895	17.086	736.875	2253.47582352941	connective tissue
737x2512	6.897	15.031	737.125	2511.98273529412	invasive cancer
738x1389	6.905	23.956	738.125	1389.27023529412	immune infiltrate
738x1507	6.903	23.02	737.875	1507.01352941176	undetermined
740x1008	6.918	26.989	739.75	1007.73667647059	adipose tissue
740x2383	6.921	16.055	740.125	2383.16955882353	invasive cancer
740x2637	6.917	14.041	739.625	2636.51891176471	invasive cancer
741x1882	6.931	20.038	741.375	1882.13158823529	connective tissue
742x1761	6.938	20.999	742.25	1761.24344117647	connective tissue
742x2134	6.937	18.033	742.125	2134.34879411765	connective tissue
744x1137	6.956	25.963	744.5	1136.80144117647	undetermined
744x1265	6.95	24.946	743.75	1264.73405882353	immune infiltrate
744x887	6.948	27.946	743.5	887.351705882353	adipose tissue
746x1632	6.971	22.023	746.375	1632.43026470588	undetermined
856x1621	7.847	22.112	855.875	1621.23458823529	invasive cancer
858x2135	7.868	18.028	858.5	2134.97776470588	invasive cancer
858x2386	7.864	16.036	858	2385.55964705882	invasive cancer
859x1134	7.872	25.984	859	1134.15976470588	adipose tissue
860x2252	7.876	17.094	859.5	2252.46947058824	invasive cancer
862x1884	7.895	20.024	861.875	1883.89270588235	invasive cancer
863x2000	7.906	19.1	863.25	2000.12647058823	invasive cancer
864x1760	7.908	21.009	863.5	1759.9855	invasive cancer
866x1261	7.925	24.972	865.625	1261.46341176471	invasive cancer
868x1004	7.945	27.018	868.125	1004.08864705882	adipose tissue
868x1391	7.946	23.946	868.25	1390.52817647059	invasive cancer
868x2514	7.94	15.014	867.5	2514.12123529412	invasive cancer
869x2645	7.952	13.977	869	2644.56973529412	invasive cancer
871x1510	7.971	22.999	871.375	1509.65520588235	invasive cancer
997x1999	8.977	19.108	997.125	1999.12011764706	invasive cancer
998x2513	8.986	15.024	998.25	2512.86329411765	invasive cancer
