Row.names	x	y	pixel_x	pixel_y	label
1631x2129	14.046	18.02	1630.75	2129.49176470588	connective tissue
1633x1624	14.063	22.05	1632.875	1624.08235294118	connective tissue
1633x2632	14.063	14.015	1632.875	2631.76588235294	connective tissue
1757x1880	15.054	20.006	1756.75	1880.424	connective tissue
1757x2004	15.059	19.02	1757.375	2004.08	connective tissue
1758x1625	15.067	22.044	1758.375	1624.83482352941	connective tissue
1758x2377	15.064	16.046	1758	2377.05458823529	connective tissue
1758x2632	15.061	14.013	1757.625	2632.01670588235	undetermined
1759x1133	15.075	25.963	1759.375	1133.34611764706	invasive cancer
1759x1255	15.073	24.996	1759.125	1254.61929411765	invasive cancer
1759x2758	15.072	13.009	1759	2757.93011764706	immune infiltrate
1760x1505	15.076	22.996	1759.5	1505.44282352941	invasive cancer
1760x2509	15.084	14.99	1760.5	2509.48941176471	connective tissue
1761x1005	15.087	26.985	1760.875	1005.17529411765	invasive cancer
1761x1381	15.088	23.992	1761	1380.53270588235	invasive cancer
1761x1746	15.086	21.079	1760.75	1745.85717647059	connective tissue
1761x2126	15.09	18.044	1761.25	2126.48188235294	connective tissue
1761x2254	15.086	17.027	1760.75	2254.02564705882	connective tissue
1761x2886	15.088	11.991	1761	2885.59929411765	immune infiltrate
1761x875	15.088	28.024	1761	874.872470588235	invasive cancer
1764x3010	15.111	10.997	1763.875	3010.25858823529	connective tissue
1870x2867	15.964	12.136	1870.5	2867.41458823529	immune infiltrate
1871x2128	15.969	18.031	1871.125	2128.11223529412	connective tissue
1871x3012	15.969	10.983	1871.125	3012.01435294118	connective tissue
1874x2620	15.991	14.105	1873.875	2620.47882352941	connective tissue
1875x1006	15.997	26.975	1874.625	1006.42941176471	invasive cancer
1875x1507	15.999	22.987	1874.875	1506.57152941176	invasive cancer
1876x2241	16.01	17.129	1876.25	2241.23364705882	connective tissue
1876x2505	16.007	15.026	1875.875	2504.97458823529	connective tissue
1877x1259	16.013	24.961	1876.625	1259.00870588235	invasive cancer
1878x2004	16.021	19.021	1877.625	2003.95458823529	connective tissue
1878x2750	16.023	13.069	1877.875	2750.40541176471	undetermined
1878x880	16.02	27.986	1877.5	879.638117647059	invasive cancer
1879x1756	16.033	20.996	1879.125	1756.26635294118	connective tissue
1880x2380	16.043	16.021	1880.375	2380.18988235294	connective tissue
1881x1617	16.046	22.104	1880.75	1617.31011764706	connective tissue
1881x1872	16.05	20.076	1881.25	1871.64517647059	connective tissue
1882x1133	16.052	25.967	1881.5	1132.84447058824	invasive cancer
1882x1381	16.056	23.992	1882	1380.53270588235	invasive cancer
1993x2241	16.941	17.133	1992.625	2240.732	connective tissue
1993x2739	16.947	13.157	1993.375	2739.36917647059	connective tissue
1994x1868	16.948	20.105	1993.5	1868.00823529412	connective tissue
1995x2868	16.962	12.133	1995.25	2867.79082352941	connective tissue
1996x2499	16.968	15.077	1996	2498.57858823529	connective tissue
1997x1136	16.972	25.942	1996.5	1135.97976470588	invasive cancer
1998x1371	16.987	24.068	1998.375	1371.00141176471	invasive cancer
1998x3002	16.98	11.066	1997.5	3001.60517647059	connective tissue
2001x1613	17.005	22.142	2000.625	1612.54447058824	connective tissue
2001x2125	17.01	18.055	2001.25	2125.10235294118	connective tissue
2001x2375	17.004	16.061	2000.5	2375.17341176471	connective tissue
2001x885	17.007	27.947	2000.875	884.529176470588	invasive cancer
2002x1254	17.018	25.003	2002.25	1253.74141176471	invasive cancer
2002x2006	17.012	19.005	2001.5	2005.96117647059	connective tissue
2003x1508	17.026	22.978	2003.25	1507.70023529412	connective tissue
2004x2615	17.029	14.15	2003.625	2614.83529411765	connective tissue
2005x1010	17.036	26.944	2004.5	1010.31717647059	invasive cancer
2005x1752	17.039	21.032	2004.875	1751.75152941176	connective tissue
2120x2889	17.96	11.965	2120	2888.86	connective tissue
2121x3011	17.97	10.991	2121.25	3011.01105882353	connective tissue
2122x2380	17.975	16.023	2121.875	2379.93905882353	undetermined
2123x1754	17.987	21.015	2123.375	1753.88352941176	connective tissue
2125x2132	18	17.997	2125	2132.37623529412	connective tissue
2125x2636	17.998	13.978	2124.75	2636.40611764706	undetermined
2126x1381	18.012	23.992	2126.5	1380.53270588235	invasive cancer
2126x866	18.008	28.092	2126	866.344470588235	invasive cancer
2127x1613	18.018	22.142	2127.25	1612.54447058824	connective tissue
2128x1006	18.022	26.981	2127.75	1005.67694117647	invasive cancer
2128x1510	18.028	22.96	2128.5	1509.95764705882	connective tissue
2128x2003	18.026	19.025	2128.25	2003.45294117647	connective tissue
2128x2244	18.022	17.11	2127.75	2243.61647058824	undetermined
2128x2506	18.024	15.018	2128	2505.97788235294	undetermined
2129x1250	18.029	25.033	2128.625	1249.97905882353	invasive cancer
2129x2762	18.032	12.973	2129	2762.44494117647	undetermined
2135x1879	18.077	20.015	2134.625	1879.29529411765	connective tissue
2136x1137	18.087	25.933	2135.875	1137.10847058823	invasive cancer
2249x1878	18.995	20.026	2249.375	1877.91576470588	connective tissue
2249x2501	18.994	15.057	2249.25	2501.08682352941	undetermined
2250x2004	18.996	19.017	2249.5	2004.45623529412	connective tissue
2251x2760	19.008	12.992	2251	2760.06211764706	undetermined
2252x1138	19.015	25.926	2251.875	1137.98635294118	invasive cancer
2252x2379	19.014	16.027	2251.75	2379.43741176471	undetermined
2253x1246	19.022	25.065	2252.75	1245.96588235294	invasive cancer
2254x2627	19.034	14.054	2254.25	2626.87482352941	undetermined
2254x3015	19.036	10.962	2254.5	3014.648	undetermined
2255x1619	19.041	22.093	2255.125	1618.68964705882	undetermined
2255x2248	19.037	17.073	2254.625	2248.25670588235	undetermined
2256x1005	19.046	26.986	2255.75	1005.04988235294	invasive cancer
2256x1514	19.052	22.925	2256.5	1514.34705882353	invasive cancer
2256x2129	19.048	18.025	2256	2128.86470588235	undetermined
2259x1377	19.072	24.019	2259	1377.14658823529	invasive cancer
2259x2885	19.072	11.998	2259	2884.72141176471	undetermined
2260x1758	19.078	20.983	2259.75	1757.89670588235	connective tissue
2260x871	19.082	28.054	2260.25	871.110117647059	invasive cancer
2381x2641	20.046	13.941	2380.75	2641.04635294118	undetermined
2381x3019	20.047	10.927	2380.875	3019.03741176471	undetermined
2383x2894	20.063	11.928	2382.875	2893.50023529412	undetermined
2384x1758	20.076	20.983	2384.5	1757.89670588235	connective tissue
2384x2253	20.074	17.032	2384.25	2253.39858823529	undetermined
2385x2137	20.082	17.957	2385.25	2137.39270588235	undetermined
2387x2388	20.098	15.955	2387.25	2388.46705882353	undetermined
2388x1390	20.105	23.913	2388.125	1390.44023529412	invasive cancer
2388x1514	20.102	22.928	2387.75	1513.97082352941	invasive cancer
2388x2013	20.104	18.95	2388	2012.85882352941	connective tissue
2388x868	20.103	28.078	2387.875	868.100235294118	invasive cancer
2389x1141	20.114	25.904	2389.25	1140.74541176471	invasive cancer
2389x1266	20.112	24.902	2389	1266.408	invasive cancer
2389x1624	20.112	22.054	2389	1623.58070588235	invasive cancer
2389x2516	20.111	14.938	2388.875	2516.01082352941	undetermined
2389x2769	20.113	12.924	2389.125	2768.59011764706	undetermined
2390x1015	20.124	26.908	2390.5	1014.832	invasive cancer
2390x1881	20.118	20.005	2389.75	1880.54941176471	connective tissue
2489x3015	20.911	10.957	2488.875	3015.27505882353	undetermined
2494x2889	20.951	11.964	2493.875	2888.98541176471	undetermined
2494x872	20.956	28.047	2494.5	871.988	invasive cancer
2496x1379	20.969	24.004	2496.125	1379.02776470588	invasive cancer
2496x2763	20.967	12.971	2495.875	2762.69576470588	undetermined
2497x1619	20.978	22.087	2497.25	1619.44211764706	invasive cancer
2497x2129	20.977	18.022	2497.125	2129.24094117647	undetermined
2497x2386	20.977	15.975	2497.125	2385.95882352941	undetermined
2498x2251	20.987	17.055	2498.375	2250.51411764706	undetermined
2499x2513	20.992	14.962	2499	2513.00094117647	undetermined
2500x1018	20.996	26.881	2499.5	1018.21811764706	invasive cancer
2500x1511	20.998	22.952	2499.75	1510.96094117647	invasive cancer
2502x1253	21.015	25.009	2501.875	1252.98894117647	invasive cancer
2502x2632	21.017	14.012	2502.125	2632.14211764706	undetermined
2504x1136	21.033	25.942	2504.125	1135.97976470588	invasive cancer
2506x1748	21.044	21.064	2505.5	1747.73835294118	invasive cancer
2624x2640	21.988	13.946	2623.5	2640.41929411765	undetermined
2624x2896	21.996	11.909	2624.5	2895.88305882353	undetermined
2628x2769	22.021	12.92	2627.625	2769.09176470588	undetermined
374x3132	3.991	10.023	373.875	3132.40964705882	undetermined
375x3009	4.002	11.011	375.25	3008.50282352941	undetermined
377x2631	4.014	14.022	376.75	2630.888	invasive cancer
377x2758	4.017	13.01	377.125	2757.80470588235	invasive cancer
379x2883	4.034	12.01	379.25	2883.21647058824	undetermined
487x1379	4.894	24.002	486.75	1379.27858823529	invasive cancer
488x2995	4.906	11.118	488.25	2995.08376470588	connective tissue
490x2126	4.917	18.045	489.625	2126.35647058823	invasive cancer
490x2239	4.923	17.146	490.375	2239.10164705882	invasive cancer
491x2756	4.925	13.024	490.625	2756.04894117647	invasive cancer
492x2633	4.932	14.004	491.5	2633.14541176471	invasive cancer
493x2381	4.947	16.016	493.375	2380.81694117647	invasive cancer
494x2506	4.948	15.021	493.5	2505.60164705882	invasive cancer
495x1751	4.957	21.038	494.625	1750.99905882353	invasive cancer
496x1004	4.966	26.993	495.75	1004.172	connective tissue
496x2873	4.966	12.095	495.75	2872.55647058824	invasive cancer
498x2005	4.981	19.016	497.625	2004.58164705882	invasive cancer
499x1129	4.994	25.999	499.25	1128.83129411765	connective tissue
499x1254	4.994	25.001	499.25	1253.99223529412	invasive cancer
500x1503	4.996	23.018	499.5	1502.68376470588	invasive cancer
501x1873	5.005	20.067	500.625	1872.77388235294	invasive cancer
503x1612	5.028	22.149	503.5	1611.66658823529	invasive cancer
612x1489	5.892	23.126	611.5	1489.13929411765	invasive cancer
612x1873	5.898	20.067	612.25	1872.77388235294	invasive cancer
614x2242	5.91	17.121	613.75	2242.23694117647	invasive cancer
614x2885	5.916	11.993	614.5	2885.34847058824	undetermined
615x1988	5.92	19.152	615	1987.52564705882	invasive cancer
616x2748	5.929	13.092	616.125	2747.52094117647	invasive cancer
616x2994	5.931	11.123	616.375	2994.45670588235	connective tissue
617x1129	5.938	26	617.25	1128.70588235294	connective tissue
618x1257	5.942	24.976	617.75	1257.12752941176	invasive cancer
618x1752	5.947	21.034	618.375	1751.50070588235	invasive cancer
619x2374	5.951	16.069	618.875	2374.17011764706	invasive cancer
619x2627	5.951	14.053	618.875	2627.00023529412	invasive cancer
620x2498	5.962	15.085	620.25	2497.57529411765	invasive cancer
622x2125	5.98	18.053	622.5	2125.35317647059	invasive cancer
624x1626	5.992	22.033	624	1626.21435294118	invasive cancer
624x998	5.994	27.043	624.25	997.901411764706	connective tissue
626x1382	6.008	23.981	626	1381.91223529412	invasive cancer
741x2505	6.926	15.026	740.75	2504.97458823529	invasive cancer
742x1622	6.94	22.066	742.5	1622.07576470588	invasive cancer
742x2379	6.937	16.027	742.125	2379.43741176471	invasive cancer
743x1009	6.944	26.954	743	1009.06305882353	connective tissue
743x1385	6.942	23.957	742.75	1384.92211764706	invasive cancer
744x2759	6.95	13.001	743.75	2758.93341176471	invasive cancer
744x2997	6.948	11.102	743.5	2997.09035294118	connective tissue
745x2128	6.958	18.032	744.75	2127.98682352941	invasive cancer
745x3137	6.957	9.986	744.625	3137.04988235294	connective tissue
747x1990	6.977	19.133	747.125	1989.90847058824	invasive cancer
747x2245	6.974	17.095	746.75	2245.49764705882	invasive cancer
747x2623	6.976	14.086	747	2622.86164705882	invasive cancer
748x1750	6.986	21.049	748.25	1749.61952941176	invasive cancer
749x1262	6.991	24.94	748.875	1261.64235294118	undetermined
750x1131	6.999	25.984	749.875	1130.71247058823	connective tissue
753x2886	7.021	11.99	752.625	2885.72470588235	connective tissue
756x1501	7.051	23.029	756.375	1501.30423529412	invasive cancer
764x1887	7.114	19.952	764.25	1887.19623529412	invasive cancer
864x2885	7.912	11.997	864	2884.84682352941	connective tissue
869x2625	7.949	14.065	868.625	2625.49529411765	invasive cancer
870x1877	7.956	20.037	869.5	1876.53623529412	invasive cancer
871x1756	7.97	21.002	871.25	1755.51388235294	invasive cancer
872x3004	7.972	11.046	871.5	3004.11341176471	connective tissue
872x3137	7.976	9.99	872	3136.54823529412	connective tissue
873x2507	7.985	15.013	873.125	2506.60494117647	invasive cancer
873x2760	7.981	12.993	872.625	2759.93670588235	invasive cancer
874x1386	7.988	23.949	873.5	1385.92541176471	invasive cancer
874x1619	7.99	22.091	873.75	1618.94047058824	invasive cancer
874x2128	7.991	18.028	873.875	2128.48847058824	invasive cancer
875x1247	7.999	25.054	874.875	1247.34541176471	connective tissue
876x1003	8.004	27.005	875.5	1002.66705882353	connective tissue
876x1997	8.01	19.074	876.25	1997.30776470588	invasive cancer
877x1130	8.016	25.991	877	1129.83458823529	connective tissue
878x2250	8.024	17.062	878	2249.63623529412	invasive cancer
878x2384	8.023	15.989	877.875	2384.20305882353	invasive cancer
880x1509	8.037	22.971	879.625	1508.57811764706	invasive cancer
995x3145	8.958	9.925	994.75	3144.7	connective tissue
999x3019	8.995	10.93	999.375	3018.66117647059	connective tissue
